code,name,level,province,city,parent_code,path,status,start_year,end_year,new_code,source
422202,应城市,county,湖北省,孝感地区,422200,湖北省/孝感地区/应城市,retired,1986,1993,420981,areacodes
422203,安陆市,county,湖北省,孝感地区,422200,湖北省/孝感地区/安陆市,retired,1987,1993,420982,areacodes
422204,广水市,county,湖北省,孝感地区,422200,湖北省/孝感地区/广水市,retired,1988,1993,420983,areacodes
422221,孝感县,county,湖北省,孝感地区,422200,湖北省/孝感地区/孝感县,retired,1981,1983,422201,areacodes
422222,黄陂县,county,湖北省,孝感地区,422200,湖北省/孝感地区/黄陂县,retired,1981,1983,420123,areacodes
422223,大悟县,county,湖北省,孝感地区,422200,湖北省/孝感地区/大悟县,retired,1981,1993,420922,areacodes
422224,应山县,county,湖北省,孝感地区,422200,湖北省/孝感地区/应山县,retired,1981,1988,422204,areacodes
422225,安陆县,county,湖北省,孝感地区,422200,湖北省/孝感地区/安陆县,retired,1981,1987,422203,areacodes
422226,云梦县,county,湖北省,孝感地区,422200,湖北省/孝感地区/云梦县,retired,1981,1993,420923,areacodes
422227,应城县,county,湖北省,孝感地区,422200,湖北省/孝感地区/应城县,retired,1981,1986,422202,areacodes
422228,汉川县,county,湖北省,孝感地区,422200,湖北省/孝感地区/汉川县,retired,1981,1993,420924,areacodes
422300,咸宁地区,prefecture,湖北省,咸宁地区,420000,湖北省/咸宁地区,retired,1981,1998,,areacodes
422301,咸宁市,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/咸宁市,retired,1983,1998,421202,areacodes
422302,蒲圻市,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/蒲圻市,retired,1986,1998,421281,areacodes
422321,咸宁县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/咸宁县,retired,1981,1983,422301,areacodes
422322,嘉鱼县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/嘉鱼县,retired,1981,1998,421221,areacodes
422323,蒲圻县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/蒲圻县,retired,1981,1986,422302,areacodes
422324,通城县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/通城县,retired,1981,1998,421222,areacodes
422325,崇阳县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/崇阳县,retired,1981,1998,421223,areacodes
422326,通山县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/通山县,retired,1981,1998,421224,areacodes
422327,阳新县,county,湖北省,咸宁地区,422300,湖北省/咸宁地区/阳新县,retired,1981,1996,420222,areacodes
422400,荆州地区,prefecture,湖北省,荆州地区,420000,湖北省/荆州地区,retired,1981,1994,,areacodes
422401,荆门市,county,湖北省,荆州地区,422400,湖北省/荆州地区/荆门市,变更,1981,1983,420800,areacodes
422401,仙桃市,county,湖北省,荆州地区,422400,湖北省/荆州地区/仙桃市,retired,1986,1994,429004,areacodes
422402,石首市,county,湖北省,荆州地区,422400,湖北省/荆州地区/石首市,retired,1986,1994,421081,areacodes
422403,洪湖市,county,湖北省,荆州地区,422400,湖北省/荆州地区/洪湖市,retired,1987,1994,421083,areacodes
422404,天门市,county,湖北省,荆州地区,422400,湖北省/荆州地区/天门市,retired,1987,1994,429006,areacodes
422405,潜江市,county,湖北省,荆州地区,422400,湖北省/荆州地区/潜江市,retired,1988,1994,429005,areacodes
422406,钟祥市,county,湖北省,荆州地区,422400,湖北省/荆州地区/钟祥市,retired,1992,1994,421082,areacodes
422421,江陵县,county,湖北省,荆州地区,422400,湖北省/荆州地区/江陵县,retired,1981,1994,420400[1984];421003;421004,areacodes
422422,松滋县,county,湖北省,荆州地区,422400,湖北省/荆州地区/松滋县,retired,1981,1994,421024,areacodes
422423,公安县,county,湖北省,荆州地区,422400,湖北省/荆州地区/公安县,retired,1981,1994,421022,areacodes
422424,石首县,county,湖北省,荆州地区,422400,湖北省/荆州地区/石首县,retired,1981,1986,422402,areacodes
422425,监利县,county,湖北省,荆州地区,422400,湖北省/荆州地区/监利县,retired,1981,1994,421023,areacodes
422426,洪湖县,county,湖北省,荆州地区,422400,湖北省/荆州地区/洪湖县,retired,1981,1987,422403,areacodes
422427,沔阳县,county,湖北省,荆州地区,422400,湖北省/荆州地区/沔阳县,retired,1981,1986,422401,areacodes
422428,天门县,county,湖北省,荆州地区,422400,湖北省/荆州地区/天门县,retired,1981,1987,422404,areacodes
422429,潜江县,county,湖北省,荆州地区,422400,湖北省/荆州地区/潜江县,retired,1981,1988,422405,areacodes
422430,荆门县,county,湖北省,荆州地区,422400,湖北省/荆州地区/荆门县,retired,1981,1983,420800,areacodes
422431,钟祥县,county,湖北省,荆州地区,422400,湖北省/荆州地区/钟祥县,retired,1981,1992,422406,areacodes
422432,京山县,county,湖北省,荆州地区,422400,湖北省/荆州地区/京山县,retired,1981,1994,421025,areacodes
422500,襄阳地区,prefecture,湖北省,襄阳地区,420000,湖北省/襄阳地区,retired,1981,1983,,areacodes
422501,随州市,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/随州市,retired,1981,1983,420619,areacodes
422502,老河口市,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/老河口市,retired,1981,1983,420620,areacodes
422521,襄阳县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/襄阳县,retired,1981,1983,420621,areacodes
422522,枣阳县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/枣阳县,retired,1981,1983,420622,areacodes
422523,随县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/随县,retired,1981,1983,420619,areacodes
422524,宜城县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/宜城县,retired,1981,1983,420623,areacodes
422525,南漳县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/南漳县,retired,1981,1983,420624,areacodes
422526,光化县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/光化县,retired,1981,1983,420620,areacodes
422527,谷城县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/谷城县,retired,1981,1983,420625,areacodes
422528,保康县,county,湖北省,襄阳地区,422500,湖北省/襄阳地区/保康县,retired,1981,1983,420626,areacodes
422600,郧阳地区,prefecture,湖北省,郧阳地区,420000,湖北省/郧阳地区,retired,1981,1994,,areacodes
422601,丹江口市,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/丹江口市,retired,1983,1994,420381,areacodes
422621,均县,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/均县,retired,1981,1983,422601,areacodes
422622,郧县,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/郧县,retired,1981,1994,420321,areacodes
422623,郧西县,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/郧西县,retired,1981,1994,420322,areacodes
422624,竹山县,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/竹山县,retired,1981,1994,420323,areacodes
422625,竹溪县,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/竹溪县,retired,1981,1994,420324,areacodes
422626,房县,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/房县,retired,1981,1994,420325,areacodes
422627,神农架林区,county,湖北省,郧阳地区,422600,湖北省/郧阳地区/神农架林区,retired,1981,1983,422921,areacodes
422700,宜昌地区,prefecture,湖北省,宜昌地区,420000,湖北省/宜昌地区,retired,1981,1992,,areacodes
422701,枝城市,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/枝城市,retired,1987,1992,420581,areacodes
422702,当阳市,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/当阳市,retired,1988,1992,420582,areacodes
422721,宜昌县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/宜昌县,retired,1981,1992,420500[1984];420521,areacodes
422722,宜都县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/宜都县,retired,1981,1987,422701,areacodes
422723,枝江县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/枝江县,retired,1981,1992,420523,areacodes
422724,当阳县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/当阳县,retired,1981,1988,422702,areacodes
422725,远安县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/远安县,retired,1981,1992,420525,areacodes
422726,兴山县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/兴山县,retired,1981,1992,420526,areacodes
422727,秭归县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/秭归县,retired,1981,1992,420527,areacodes
422728,长阳县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/长阳县,变更,1981,1984,422728,areacodes
422728,长阳土家族自治县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/长阳土家族自治县,retired,1984,1992,420528,areacodes
422729,五峰县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/五峰县,变更,1981,1984,422729,areacodes
422729,五峰土家族自治县,county,湖北省,宜昌地区,422700,湖北省/宜昌地区/五峰土家族自治县,retired,1984,1992,420529,areacodes
422800,恩施地区,prefecture,湖北省,恩施地区,420000,湖北省/恩施地区,变更,1981,1983,,areacodes
422800,鄂西土家族苗族自治州,prefecture,湖北省,鄂西土家族苗族自治州,420000,湖北省/鄂西土家族苗族自治州,变更,1983,1993,,areacodes
422800,恩施土家族苗族自治州,prefecture,湖北省,恩施土家族苗族自治州,420000,湖北省/恩施土家族苗族自治州,active,1993,,,areacodes
422801,恩施市,county,湖北省,恩施地区,422800,湖北省/恩施地区/恩施市,变更,1981,1983,422801,areacodes
422801,恩施市,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/恩施市,变更,1983,1993,422801,areacodes
422801,恩施市,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/恩施市,active,1993,,,areacodes
422802,利川市,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/利川市,变更,1986,1993,422802,areacodes
422802,利川市,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/利川市,active,1993,,,areacodes
422821,恩施县,county,湖北省,恩施地区,422800,湖北省/恩施地区/恩施县,retired,1981,1983,422801,areacodes
422822,建始县,county,湖北省,恩施地区,422800,湖北省/恩施地区/建始县,变更,1981,1983,422822,areacodes
422822,建始县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/建始县,变更,1983,1993,422822,areacodes
422822,建始县,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/建始县,active,1993,,,areacodes
422823,巴东县,county,湖北省,恩施地区,422800,湖北省/恩施地区/巴东县,变更,1981,1983,422823,areacodes
422823,巴东县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/巴东县,变更,1983,1993,422823,areacodes
422823,巴东县,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/巴东县,active,1993,,,areacodes
422824,利川县,county,湖北省,恩施地区,422800,湖北省/恩施地区/利川县,变更,1981,1983,422824,areacodes
422824,利川县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/利川县,retired,1983,1986,422802,areacodes
422825,宣恩县,county,湖北省,恩施地区,422800,湖北省/恩施地区/宣恩县,变更,1981,1983,422825,areacodes
422825,宣恩县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/宣恩县,变更,1983,1993,422825,areacodes
422825,宣恩县,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/宣恩县,active,1993,,,areacodes
422826,咸丰县,county,湖北省,恩施地区,422800,湖北省/恩施地区/咸丰县,变更,1981,1983,422826,areacodes
422826,咸丰县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/咸丰县,变更,1983,1993,422826,areacodes
422826,咸丰县,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/咸丰县,active,1993,,,areacodes
422827,来凤土家族自治县,county,湖北省,恩施地区,422800,湖北省/恩施地区/来凤土家族自治县,变更,1981,1983,422827,areacodes
422827,来凤县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/来凤县,变更,1983,1993,422827,areacodes
422827,来凤县,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/来凤县,active,1993,,,areacodes
422828,鹤峰土家族自治县,county,湖北省,恩施地区,422800,湖北省/恩施地区/鹤峰土家族自治县,变更,1981,1983,422828,areacodes
422828,鹤峰县,county,湖北省,鄂西土家族苗族自治州,422800,湖北省/鄂西土家族苗族自治州/鹤峰县,变更,1983,1993,422828,areacodes
422828,鹤峰县,county,湖北省,恩施土家族苗族自治州,422800,湖北省/恩施土家族苗族自治州/鹤峰县,active,1993,,,areacodes
422921,神农架林区,county,湖北省,直辖,420000,湖北省/神农架林区,变更,1983,1986,429021,areacodes
422921,神农架林区,county,湖北省,直辖,420000,湖北省/神农架林区,retired,1990,1994,429021,areacodes
429001,随州市,county,湖北省,直辖,420000,湖北省/随州市,变更,1986,1990,420681,areacodes
429001,随州市,county,湖北省,直辖,420000,湖北省/随州市,retired,1994,2000,421302,areacodes
429002,老河口市,county,湖北省,直辖,420000,湖北省/老河口市,retired,1986,1990,420682,areacodes
429003,枣阳市,county,湖北省,直辖,420000,湖北省/枣阳市,retired,1988,1990,420683,areacodes
429004,仙桃市,county,湖北省,直辖,420000,湖北省/仙桃市,active,1994,,,areacodes
429005,潜江市,county,湖北省,直辖,420000,湖北省/潜江市,active,1994,,,areacodes
429006,天门市,county,湖北省,直辖,420000,湖北省/天门市,active,1994,,,areacodes
429021,神农架林区,county,湖北省,直辖,420000,湖北省/神农架林区,变更,1986,1990,422921,areacodes
429021,神农架林区,county,湖北省,直辖,420000,湖北省/神农架林区,active,1994,,,areacodes
430000,湖南省,province,湖南省,,,湖南省,active,1981,,,areacodes
430100,长沙市,prefecture,湖南省,长沙市,430000,湖南省/长沙市,active,1981,,,areacodes
430102,东区,county,湖南省,长沙市,430100,湖南省/长沙市/东区,变更,1983,1996,430102,areacodes
430102,芙蓉区,county,湖南省,长沙市,430100,湖南省/长沙市/芙蓉区,active,1996,,,areacodes
430103,南区,county,湖南省,长沙市,430100,湖南省/长沙市/南区,变更,1983,1996,430103;430111,areacodes
430103,天心区,county,湖南省,长沙市,430100,湖南省/长沙市/天心区,active,1996,,,areacodes
430104,西区,county,湖南省,长沙市,430100,湖南省/长沙市/西区,变更,1983,1996,430103;430104;430105,areacodes
430104,岳麓区,county,湖南省,长沙市,430100,湖南省/长沙市/岳麓区,active,1996,,,areacodes
430105,北区,county,湖南省,长沙市,430100,湖南省/长沙市/北区,变更,1983,1996,430105,areacodes
430105,开福区,county,湖南省,长沙市,430100,湖南省/长沙市/开福区,active,1996,,,areacodes
430111,郊区,county,湖南省,长沙市,430100,湖南省/长沙市/郊区,变更,1983,1996,430102;430103;430104;430105;430111,areacodes
430111,雨花区,county,湖南省,长沙市,430100,湖南省/长沙市/雨花区,active,1996,,,areacodes
430112,望城区,county,湖南省,长沙市,430100,湖南省/长沙市/望城区,active,2011,,,areacodes
430121,长沙县,county,湖南省,长沙市,430100,湖南省/长沙市/长沙县,active,1981,,430105[1996];430103[2015];430111[2015],areacodes
430122,望城县,county,湖南省,长沙市,430100,湖南省/长沙市/望城县,retired,1981,2011,430104[1996];430105[1996];430112,areacodes
430123,浏阳县,county,湖南省,长沙市,430100,湖南省/长沙市/浏阳县,retired,1983,1993,430181,areacodes
430124,宁乡县,county,湖南省,长沙市,430100,湖南省/长沙市/宁乡县,retired,1983,2017,430182,areacodes
430181,浏阳市,county,湖南省,长沙市,430100,湖南省/长沙市/浏阳市,active,1993,,,areacodes
430182,宁乡市,county,湖南省,长沙市,430100,湖南省/长沙市/宁乡市,active,2017,,,areacodes
430200,株洲市,prefecture,湖南省,株洲市,430000,湖南省/株洲市,active,1981,,,areacodes
430202,东区,county,湖南省,株洲市,430200,湖南省/株洲市/东区,变更,1983,1997,430202;430204,areacodes
430202,荷塘区,county,湖南省,株洲市,430200,湖南省/株洲市/荷塘区,active,1997,,,areacodes
430203,北区,county,湖南省,株洲市,430200,湖南省/株洲市/北区,变更,1983,1997,430203;430204,areacodes
430203,芦淞区,county,湖南省,株洲市,430200,湖南省/株洲市/芦淞区,active,1997,,,areacodes
430204,南区,county,湖南省,株洲市,430200,湖南省/株洲市/南区,变更,1983,1997,430203,areacodes
430204,石峰区,county,湖南省,株洲市,430200,湖南省/株洲市/石峰区,active,1997,,,areacodes
430211,郊区,county,湖南省,株洲市,430200,湖南省/株洲市/郊区,变更,1983,1997,430202;430203;430204;430211,areacodes
430211,天元区,county,湖南省,株洲市,430200,湖南省/株洲市/天元区,active,1997,,,areacodes
430212,渌口区,county,湖南省,株洲市,430200,湖南省/株洲市/渌口区,active,2018,,,areacodes
430219,醴陵市,county,湖南省,株洲市,430200,湖南省/株洲市/醴陵市,retired,1985,1986,439001,areacodes
430221,株洲县,county,湖南省,株洲市,430200,湖南省/株洲市/株洲县,retired,1981,2018,430211[1984];430211[1997];430212,areacodes
430222,醴陵县,county,湖南省,株洲市,430200,湖南省/株洲市/醴陵县,retired,1983,1985,430219,areacodes
430223,攸县,county,湖南省,株洲市,430200,湖南省/株洲市/攸县,active,1983,,,areacodes
430224,茶陵县,county,湖南省,株洲市,430200,湖南省/株洲市/茶陵县,active,1983,,,areacodes
430225,酃县,county,湖南省,株洲市,430200,湖南省/株洲市/酃县,变更,1983,1994,430225,areacodes
430225,炎陵县,county,湖南省,株洲市,430200,湖南省/株洲市/炎陵县,active,1994,,,areacodes
430281,醴陵市,county,湖南省,株洲市,430200,湖南省/株洲市/醴陵市,active,1990,,,areacodes
430300,湘潭市,prefecture,湖南省,湘潭市,430000,湖南省/湘潭市,active,1981,,,areacodes
430302,雨湖区,county,湖南省,湘潭市,430300,湖南省/湘潭市/雨湖区,active,1983,,,areacodes
430303,湘江区,county,湖南省,湘潭市,430300,湖南省/湘潭市/湘江区,retired,1983,1992,430302,areacodes
430304,岳塘区,county,湖南省,湘潭市,430300,湖南省/湘潭市/岳塘区,active,1983,,,areacodes
430305,板塘区,county,湖南省,湘潭市,430300,湖南省/湘潭市/板塘区,retired,1983,1992,430304,areacodes
430306,韶山区,county,湖南省,湘潭市,430300,湖南省/湘潭市/韶山区,retired,1988,1990,430382,areacodes
430311,郊区,county,湖南省,湘潭市,430300,湖南省/湘潭市/郊区,retired,1983,1992,430302;430304,areacodes
430312,韶山区,county,湖南省,湘潭市,430300,湖南省/湘潭市/韶山区,retired,1984,1988,430306,areacodes
430321,湘潭县,county,湖南省,湘潭市,430300,湖南省/湘潭市/湘潭县,active,1983,,430312[1984];430302[2009];430302[2010],areacodes
430322,湘乡县,county,湖南省,湘潭市,430300,湖南省/湘潭市/湘乡县,retired,1983,1986,439002,areacodes
430381,湘乡市,county,湖南省,湘潭市,430300,湖南省/湘潭市/湘乡市,active,1990,,,areacodes
430382,韶山市,county,湖南省,湘潭市,430300,湖南省/湘潭市/韶山市,active,1990,,,areacodes
430400,衡阳市,prefecture,湖南省,衡阳市,430000,湖南省/衡阳市,active,1981,,,areacodes
430402,江东区,county,湖南省,衡阳市,430400,湖南省/衡阳市/江东区,retired,1983,2001,430405,areacodes
430403,城南区,county,湖南省,衡阳市,430400,湖南省/衡阳市/城南区,retired,1983,2001,430406;430408,areacodes
430404,城北区,county,湖南省,衡阳市,430400,湖南省/衡阳市/城北区,retired,1983,2001,430407;430408,areacodes
430405,珠晖区,county,湖南省,衡阳市,430400,湖南省/衡阳市/珠晖区,active,2001,,,areacodes
430406,雁峰区,county,湖南省,衡阳市,430400,湖南省/衡阳市/雁峰区,active,2001,,,areacodes
430407,石鼓区,county,湖南省,衡阳市,430400,湖南省/衡阳市/石鼓区,active,2001,,,areacodes
430408,蒸湘区,county,湖南省,衡阳市,430400,湖南省/衡阳市/蒸湘区,active,2001,,,areacodes
430411,郊区,county,湖南省,衡阳市,430400,湖南省/衡阳市/郊区,retired,1983,2001,430405;430406;430407;430408,areacodes
430412,南岳区,county,湖南省,衡阳市,430400,湖南省/衡阳市/南岳区,active,1984,,,areacodes
430421,衡阳县,county,湖南省,衡阳市,430400,湖南省/衡阳市/衡阳县,active,1983,,430411[1984];430407[2001];430408[2001],areacodes
430422,衡南县,county,湖南省,衡阳市,430400,湖南省/衡阳市/衡南县,active,1983,,430411[1984];430406[2001];430408[2001];430405[2006],areacodes
430423,衡山县,county,湖南省,衡阳市,430400,湖南省/衡阳市/衡山县,active,1983,,430412[1984],areacodes
430424,衡东县,county,湖南省,衡阳市,430400,湖南省/衡阳市/衡东县,active,1983,,,areacodes
430425,常宁县,county,湖南省,衡阳市,430400,湖南省/衡阳市/常宁县,retired,1983,1996,430482,areacodes
430426,祁东县,county,湖南省,衡阳市,430400,湖南省/衡阳市/祁东县,active,1983,,,areacodes
430427,耒阳县,county,湖南省,衡阳市,430400,湖南省/衡阳市/耒阳县,retired,1983,1986,439003,areacodes
430481,耒阳市,county,湖南省,衡阳市,430400,湖南省/衡阳市/耒阳市,active,1990,,,areacodes
430482,常宁市,county,湖南省,衡阳市,430400,湖南省/衡阳市/常宁市,active,1996,,,areacodes
430500,邵阳市,prefecture,湖南省,邵阳市,430000,湖南省/邵阳市,active,1981,,,areacodes
430502,东区,county,湖南省,邵阳市,430500,湖南省/邵阳市/东区,变更,1983,1997,430502;430511,areacodes
430502,双清区,county,湖南省,邵阳市,430500,湖南省/邵阳市/双清区,active,1997,,,areacodes
430503,西区,county,湖南省,邵阳市,430500,湖南省/邵阳市/西区,变更,1983,1997,430503,areacodes
430503,大祥区,county,湖南省,邵阳市,430500,湖南省/邵阳市/大祥区,active,1997,,,areacodes
430504,桥头区,county,湖南省,邵阳市,430500,湖南省/邵阳市/桥头区,retired,1983,1987,430502,areacodes
430511,郊区,county,湖南省,邵阳市,430500,湖南省/邵阳市/郊区,变更,1983,1997,430502;430503;430511,areacodes
430511,北塔区,county,湖南省,邵阳市,430500,湖南省/邵阳市/北塔区,active,1997,,,areacodes
430521,邵东县,county,湖南省,邵阳市,430500,湖南省/邵阳市/邵东县,retired,1983,2019,430582,areacodes
430522,新邵县,county,湖南省,邵阳市,430500,湖南省/邵阳市/新邵县,active,1983,,430511[1997],areacodes
430523,邵阳县,county,湖南省,邵阳市,430500,湖南省/邵阳市/邵阳县,active,1986,,,areacodes
430524,隆回县,county,湖南省,邵阳市,430500,湖南省/邵阳市/隆回县,active,1986,,,areacodes
430525,洞口县,county,湖南省,邵阳市,430500,湖南省/邵阳市/洞口县,active,1986,,,areacodes
430526,武冈县,county,湖南省,邵阳市,430500,湖南省/邵阳市/武冈县,retired,1986,1994,430581,areacodes
430527,绥宁县,county,湖南省,邵阳市,430500,湖南省/邵阳市/绥宁县,active,1986,,,areacodes
430528,新宁县,county,湖南省,邵阳市,430500,湖南省/邵阳市/新宁县,active,1986,,,areacodes
430529,城步苗族自治县,county,湖南省,邵阳市,430500,湖南省/邵阳市/城步苗族自治县,active,1986,,,areacodes
430581,武冈市,county,湖南省,邵阳市,430500,湖南省/邵阳市/武冈市,active,1994,,,areacodes
430582,邵东市,county,湖南省,邵阳市,430500,湖南省/邵阳市/邵东市,active,2019,,,areacodes
430600,岳阳市,prefecture,湖南省,岳阳市,430000,湖南省/岳阳市,active,1983,,430602[1984];430611[1984],areacodes
430602,南区,county,湖南省,岳阳市,430600,湖南省/岳阳市/南区,变更,1984,1996,430602,areacodes
430602,岳阳楼区,county,湖南省,岳阳市,430600,湖南省/岳阳市/岳阳楼区,active,1996,,,areacodes
430603,北区,county,湖南省,岳阳市,430600,湖南省/岳阳市/北区,变更,1984,1996,430603,areacodes
430603,云溪区,county,湖南省,岳阳市,430600,湖南省/岳阳市/云溪区,active,1996,,,areacodes
430611,郊区,county,湖南省,岳阳市,430600,湖南省/岳阳市/郊区,变更,1984,1996,430602;430611,areacodes
430611,君山区,county,湖南省,岳阳市,430600,湖南省/岳阳市/君山区,active,1996,,,areacodes
430621,岳阳县,county,湖南省,岳阳市,430600,湖南省/岳阳市/岳阳县,active,1983,,430611[1984];430602[2005],areacodes
430622,临湘县,county,湖南省,岳阳市,430600,湖南省/岳阳市/临湘县,retired,1986,1992,430682,areacodes
430623,华容县,county,湖南省,岳阳市,430600,湖南省/岳阳市/华容县,active,1986,,430611[1996],areacodes
430624,湘阴县,county,湖南省,岳阳市,430600,湖南省/岳阳市/湘阴县,active,1986,,,areacodes
430625,汨罗县,county,湖南省,岳阳市,430600,湖南省/岳阳市/汨罗县,retired,1986,1987,439004,areacodes
430626,平江县,county,湖南省,岳阳市,430600,湖南省/岳阳市/平江县,active,1986,,,areacodes
430681,汨罗市,county,湖南省,岳阳市,430600,湖南省/岳阳市/汨罗市,active,1990,,,areacodes
430682,临湘市,county,湖南省,岳阳市,430600,湖南省/岳阳市/临湘市,active,1992,,,areacodes
430700,常德市,prefecture,湖南省,常德市,430000,湖南省/常德市,active,1988,,,areacodes
430702,武陵区,county,湖南省,常德市,430700,湖南省/常德市/武陵区,active,1988,,,areacodes
430703,鼎城区,county,湖南省,常德市,430700,湖南省/常德市/鼎城区,active,1988,,,areacodes
430721,安乡县,county,湖南省,常德市,430700,湖南省/常德市/安乡县,active,1988,,,areacodes
430722,汉寿县,county,湖南省,常德市,430700,湖南省/常德市/汉寿县,active,1988,,,areacodes
430723,澧县,county,湖南省,常德市,430700,湖南省/常德市/澧县,active,1988,,,areacodes
430724,临澧县,county,湖南省,常德市,430700,湖南省/常德市/临澧县,active,1988,,,areacodes
430725,桃源县,county,湖南省,常德市,430700,湖南省/常德市/桃源县,active,1988,,,areacodes
430726,石门县,county,湖南省,常德市,430700,湖南省/常德市/石门县,active,1988,,,areacodes
430781,津市市,county,湖南省,常德市,430700,湖南省/常德市/津市市,active,1990,,,areacodes
430800,大庸市,prefecture,湖南省,大庸市,430000,湖南省/大庸市,变更,1988,1994,,areacodes
430800,张家界市,prefecture,湖南省,张家界市,430000,湖南省/张家界市,active,1994,,,areacodes
430802,永定区,county,湖南省,大庸市,430800,湖南省/大庸市/永定区,变更,1988,1994,430802,areacodes
430802,永定区,county,湖南省,张家界市,430800,湖南省/张家界市/永定区,active,1994,,,areacodes
430811,武陵源区,county,湖南省,大庸市,430800,湖南省/大庸市/武陵源区,变更,1988,1994,430811,areacodes
430811,武陵源区,county,湖南省,张家界市,430800,湖南省/张家界市/武陵源区,active,1994,,,areacodes
430821,慈利县,county,湖南省,大庸市,430800,湖南省/大庸市/慈利县,变更,1988,1994,430821,areacodes
430821,慈利县,county,湖南省,张家界市,430800,湖南省/张家界市/慈利县,active,1994,,430726[2005],areacodes
430822,桑植县,county,湖南省,大庸市,430800,湖南省/大庸市/桑植县,变更,1988,1994,430822,areacodes
430822,桑植县,county,湖南省,张家界市,430800,湖南省/张家界市/桑植县,active,1994,,,areacodes
430900,益阳市,prefecture,湖南省,益阳市,430000,湖南省/益阳市,active,1994,,,areacodes
430902,资阳区,county,湖南省,益阳市,430900,湖南省/益阳市/资阳区,active,1994,,,areacodes
430903,赫山区,county,湖南省,益阳市,430900,湖南省/益阳市/赫山区,active,1994,,,areacodes
430921,南县,county,湖南省,益阳市,430900,湖南省/益阳市/南县,active,1994,,,areacodes
430922,桃江县,county,湖南省,益阳市,430900,湖南省/益阳市/桃江县,active,1994,,,areacodes
430923,安化县,county,湖南省,益阳市,430900,湖南省/益阳市/安化县,active,1994,,,areacodes
430981,沅江市,county,湖南省,益阳市,430900,湖南省/益阳市/沅江市,active,1994,,,areacodes
431000,郴州市,prefecture,湖南省,郴州市,430000,湖南省/郴州市,active,1994,,,areacodes
431002,北湖区,county,湖南省,郴州市,431000,湖南省/郴州市/北湖区,active,1994,,,areacodes
431003,苏仙区,county,湖南省,郴州市,431000,湖南省/郴州市/苏仙区,active,1994,,,areacodes
