change_type,year,code,name,old_name,new_name,new_code,source
created,1984,654123,霍城县,,,,areacodes
created,1984,654124,巩留县,,,,areacodes
created,1984,654125,新源县,,,,areacodes
created,1984,654126,昭苏县,,,,areacodes
created,1984,654127,特克斯县,,,,areacodes
created,1984,654128,尼勒克县,,,,areacodes
created,1984,654200,塔城地区,,,,areacodes
created,1984,654201,塔城市,,,,areacodes
created,1984,654221,额敏县,,,,areacodes
created,1984,654222,乌苏县,,,,areacodes
created,1984,654223,沙湾县,,,,areacodes
created,1984,654224,托里县,,,,areacodes
created,1984,654225,裕民县,,,,areacodes
created,1984,654226,和布克赛尔蒙古自治县,,,,areacodes
created,1984,654300,阿勒泰地区,,,,areacodes
created,1984,654301,阿勒泰市,,,,areacodes
created,1984,654321,布尔津县,,,,areacodes
created,1984,654322,富蕴县,,,,areacodes
created,1984,654323,福海县,,,,areacodes
created,1984,654324,哈巴河县,,,,areacodes
created,1984,654325,青河县,,,,areacodes
created,1984,654326,吉木乃县,,,,areacodes
remapped,1984,130305,郊区,,,130302;130303;130304,areacodes
remapped,1984,152821,临河县,,,152801,areacodes
remapped,1984,210311,郊区,,,210311,areacodes
remapped,1984,210511,立新区,,,210502;210503;210504;210505,areacodes
remapped,1984,210811,郊区,,,210811,areacodes
remapped,1984,210822,盘山县,,,211102;211103;211111,areacodes
remapped,1984,210823,大洼县,,,211121,areacodes
remapped,1984,210911,郊区,,,210911,areacodes
remapped,1984,211011,郊区,,,211011,areacodes
remapped,1984,212101,铁岭市,,,211202,areacodes
remapped,1984,212102,铁法市,,,211203,areacodes
remapped,1984,212121,铁岭县,,,211221,areacodes
remapped,1984,212122,开原县,,,211204;211222,areacodes
remapped,1984,212123,西丰县,,,211223,areacodes
remapped,1984,212124,昌图县,,,211224,areacodes
remapped,1984,212125,康平县,,,211225,areacodes
remapped,1984,212126,法库县,,,211203;211226,areacodes
remapped,1984,212201,朝阳市,,,211302;211303,areacodes
remapped,1984,212221,朝阳县,,,211303;211321,areacodes
remapped,1984,212222,建平县,,,211322,areacodes
remapped,1984,212223,凌源县,,,211323,areacodes
remapped,1984,212224,喀喇沁左翼蒙古族自治县,,,211324,areacodes
remapped,1984,212225,建昌县,,,211325,areacodes
remapped,1984,212226,北票县,,,211326,areacodes
remapped,1984,230207,华安区,,,230207,areacodes
remapped,1984,230709,大丰区,,,230709,areacodes
remapped,1984,230711,乌敏河区,,,230711,areacodes
remapped,1984,230712,东风区,,,230712,areacodes
remapped,1984,232221,龙江县,,,230221,areacodes
remapped,1984,232222,讷河县,,,230222,areacodes
remapped,1984,232223,依安县,,,230223,areacodes
remapped,1984,232224,泰来县,,,230224,areacodes
remapped,1984,232225,甘南县,,,230225,areacodes
remapped,1984,232226,杜尔伯特蒙古族自治县,,,230226,areacodes
remapped,1984,232227,富裕县,,,230227,areacodes
remapped,1984,232228,林甸县,,,230228,areacodes
remapped,1984,232229,克山县,,,230229,areacodes
remapped,1984,232230,克东县,,,230230,areacodes
remapped,1984,232231,拜泉县,,,230231,areacodes
remapped,1984,232327,安达县,,,232302,areacodes
remapped,1984,232421,富锦县,,,230821,areacodes
remapped,1984,232422,桦南县,,,232401[1982];230822,areacodes
remapped,1984,232423,依兰县,,,232401[1982];230823,areacodes
remapped,1984,232425,集贤县,,,230825;230834,areacodes
remapped,1984,232426,桦川县,,,232401[1982];230826,areacodes
remapped,1984,232427,宝清县,,,230900[1983];230827,areacodes
remapped,1984,232428,汤原县,,,230828,areacodes
remapped,1984,232429,绥滨县,,,230829,areacodes
remapped,1984,232430,萝北县,,,230830,areacodes
remapped,1984,232431,同江县,,,230831,areacodes
remapped,1984,232432,饶河县,,,230832,areacodes
remapped,1984,232433,抚远县,,,230833,areacodes
remapped,1984,321102,城区,,,321102,areacodes
remapped,1984,321111,郊区,,,321111,areacodes
remapped,1984,330302,城区,,,330302,areacodes
remapped,1984,340511,郊区,,,340505,areacodes
remapped,1984,340611,郊区,,,340602;340603;340604,areacodes
remapped,1984,350422,永安县,,,350420,areacodes
remapped,1984,360411,郊区,,,360402,areacodes
remapped,1984,362433,井冈山县,,,362402,areacodes
remapped,1984,422728,长阳县,,,422728,areacodes
remapped,1984,422729,五峰县,,,422729,areacodes
remapped,1984,432825,资兴县,,,432802,areacodes
remapped,1984,432921,零陵县,,,432901[1982];432901;432902,areacodes
remapped,1984,442221,崖县,,,442201,areacodes
remapped,1984,450402,白云区,,,450403,areacodes
remapped,1984,450405,鸳江区,,,450403;450404,areacodes
remapped,1984,510621,德阳县,,,510602,areacodes
remapped,1984,512632,峨边县,,,512632,areacodes
remapped,1984,512633,马边县,,,512633,areacodes
remapped,1984,632421,河南蒙古族自治县,,,632324,areacodes
remapped,1984,642122,青铜峡县,,,642102,areacodes
remapped,1984,652121,吐鲁番县,,,652101,areacodes
remapped,1984,652401,伊宁市,,,654101,areacodes
remapped,1984,652402,奎屯市,,,654001,areacodes
remapped,1984,652421,伊宁县,,,654121,areacodes
remapped,1984,652422,察布查尔锡伯自治县,,,654122,areacodes
remapped,1984,652423,霍城县,,,654123,areacodes
remapped,1984,652424,巩留县,,,654124,areacodes
remapped,1984,652425,新源县,,,654125,areacodes
remapped,1984,652426,昭苏县,,,654126,areacodes
remapped,1984,652427,特克斯县,,,654127,areacodes
remapped,1984,652428,尼勒克县,,,654128,areacodes
remapped,1984,652521,塔城县,,,654201,areacodes
remapped,1984,652522,额敏县,,,654221,areacodes
remapped,1984,652523,乌苏县,,,654222,areacodes
remapped,1984,652524,沙湾县,,,654223,areacodes
remapped,1984,652525,托里县,,,654224,areacodes
remapped,1984,652526,裕民县,,,654225,areacodes
remapped,1984,652527,和布克赛尔蒙古自治县,,,654226,areacodes
remapped,1984,652621,阿勒泰县,,,654301,areacodes
remapped,1984,652622,布尔津县,,,654321,areacodes
remapped,1984,652623,富蕴县,,,654322,areacodes
remapped,1984,652624,福海县,,,654323,areacodes
remapped,1984,652625,哈巴河县,,,654324,areacodes
remapped,1984,652626,青河县,,,654325,areacodes
remapped,1984,652627,吉木乃县,,,654326,areacodes
removed,1984,130305,郊区,,,,areacodes-snapshot
removed,1984,152821,临河县,,,,areacodes-snapshot
removed,1984,210511,立新区,,,,areacodes-snapshot
removed,1984,210822,盘山县,,,,areacodes-snapshot
removed,1984,210823,大洼县,,,,areacodes-snapshot
removed,1984,212100,铁岭地区,,,,areacodes-snapshot
removed,1984,212101,铁岭市,,,,areacodes-snapshot
removed,1984,212102,铁法市,,,,areacodes-snapshot
removed,1984,212121,铁岭县,,,,areacodes-snapshot
removed,1984,212122,开原县,,,,areacodes-snapshot
removed,1984,212123,西丰县,,,,areacodes-snapshot
removed,1984,212124,昌图县,,,,areacodes-snapshot
removed,1984,212125,康平县,,,,areacodes-snapshot
removed,1984,212126,法库县,,,,areacodes-snapshot
removed,1984,212200,朝阳地区,,,,areacodes-snapshot
removed,1984,212201,朝阳市,,,,areacodes-snapshot
removed,1984,212221,朝阳县,,,,areacodes-snapshot
removed,1984,212222,建平县,,,,areacodes-snapshot
removed,1984,212223,凌源县,,,,areacodes-snapshot
removed,1984,212224,喀喇沁左翼蒙古族自治县,,,,areacodes-snapshot
removed,1984,212225,建昌县,,,,areacodes-snapshot
removed,1984,212226,北票县,,,,areacodes-snapshot
removed,1984,232200,嫩江地区,,,,areacodes-snapshot
removed,1984,232221,龙江县,,,,areacodes-snapshot
removed,1984,232222,讷河县,,,,areacodes-snapshot
removed,1984,232223,依安县,,,,areacodes-snapshot
removed,1984,232224,泰来县,,,,areacodes-snapshot
removed,1984,232225,甘南县,,,,areacodes-snapshot
removed,1984,232226,杜尔伯特蒙古族自治县,,,,areacodes-snapshot
removed,1984,232227,富裕县,,,,areacodes-snapshot
removed,1984,232228,林甸县,,,,areacodes-snapshot
removed,1984,232229,克山县,,,,areacodes-snapshot
removed,1984,232230,克东县,,,,areacodes-snapshot
removed,1984,232231,拜泉县,,,,areacodes-snapshot
removed,1984,232327,安达县,,,,areacodes-snapshot
removed,1984,232400,合江地区,,,,areacodes-snapshot
removed,1984,232421,富锦县,,,,areacodes-snapshot
removed,1984,232422,桦南县,,,,areacodes-snapshot
removed,1984,232423,依兰县,,,,areacodes-snapshot
removed,1984,232425,集贤县,,,,areacodes-snapshot
removed,1984,232426,桦川县,,,,areacodes-snapshot
removed,1984,232427,宝清县,,,,areacodes-snapshot
removed,1984,232428,汤原县,,,,areacodes-snapshot
removed,1984,232429,绥滨县,,,,areacodes-snapshot
removed,1984,232430,萝北县,,,,areacodes-snapshot
removed,1984,232431,同江县,,,,areacodes-snapshot
removed,1984,232432,饶河县,,,,areacodes-snapshot
removed,1984,232433,抚远县,,,,areacodes-snapshot
removed,1984,340511,郊区,,,,areacodes-snapshot
removed,1984,340611,郊区,,,,areacodes-snapshot
removed,1984,350422,永安县,,,,areacodes-snapshot
removed,1984,360411,郊区,,,,areacodes-snapshot
removed,1984,362433,井冈山县,,,,areacodes-snapshot
removed,1984,432825,资兴县,,,,areacodes-snapshot
removed,1984,432921,零陵县,,,,areacodes-snapshot
removed,1984,442221,崖县,,,,areacodes-snapshot
removed,1984,450402,白云区,,,,areacodes-snapshot
removed,1984,450405,鸳江区,,,,areacodes-snapshot
removed,1984,510621,德阳县,,,,areacodes-snapshot
removed,1984,632421,河南蒙古族自治县,,,,areacodes-snapshot
removed,1984,642122,青铜峡县,,,,areacodes-snapshot
removed,1984,652121,吐鲁番县,,,,areacodes-snapshot
removed,1984,652400,伊犁哈萨克自治州,,,,areacodes-snapshot
removed,1984,652401,伊宁市,,,,areacodes-snapshot
removed,1984,652402,奎屯市,,,,areacodes-snapshot
removed,1984,652421,伊宁县,,,,areacodes-snapshot
removed,1984,652422,察布查尔锡伯自治县,,,,areacodes-snapshot
removed,1984,652423,霍城县,,,,areacodes-snapshot
removed,1984,652424,巩留县,,,,areacodes-snapshot
removed,1984,652425,新源县,,,,areacodes-snapshot
removed,1984,652426,昭苏县,,,,areacodes-snapshot
removed,1984,652427,特克斯县,,,,areacodes-snapshot
removed,1984,652428,尼勒克县,,,,areacodes-snapshot
removed,1984,652500,塔城地区,,,,areacodes-snapshot
removed,1984,652521,塔城县,,,,areacodes-snapshot
removed,1984,652522,额敏县,,,,areacodes-snapshot
removed,1984,652523,乌苏县,,,,areacodes-snapshot
removed,1984,652524,沙湾县,,,,areacodes-snapshot
removed,1984,652525,托里县,,,,areacodes-snapshot
removed,1984,652526,裕民县,,,,areacodes-snapshot
removed,1984,652527,和布克赛尔蒙古自治县,,,,areacodes-snapshot
removed,1984,652600,阿勒泰地区,,,,areacodes-snapshot
removed,1984,652621,阿勒泰县,,,,areacodes-snapshot
removed,1984,652622,布尔津县,,,,areacodes-snapshot
removed,1984,652623,富蕴县,,,,areacodes-snapshot
removed,1984,652624,福海县,,,,areacodes-snapshot
removed,1984,652625,哈巴河县,,,,areacodes-snapshot
removed,1984,652626,青河县,,,,areacodes-snapshot
removed,1984,652627,吉木乃县,,,,areacodes-snapshot
renamed,1984,210311,,郊区,旧堡区,,areacodes-snapshot
renamed,1984,210811,,郊区,老边区,,areacodes-snapshot
renamed,1984,210911,,郊区,细河区,,areacodes-snapshot
renamed,1984,211011,,郊区,太子河区,,areacodes-snapshot
renamed,1984,230207,,华安区,碾子山区,,areacodes-snapshot
renamed,1984,230709,,大丰区,金山屯区,,areacodes-snapshot
renamed,1984,230711,,乌敏河区,乌马河区,,areacodes-snapshot
renamed,1984,230712,,东风区,汤旺河区,,areacodes-snapshot
renamed,1984,321102,,城区,京口区,,areacodes-snapshot
renamed,1984,321111,,郊区,润州区,,areacodes-snapshot
renamed,1984,330302,,城区,鹿城区,,areacodes-snapshot
renamed,1984,422728,,长阳县,长阳土家族自治县,,areacodes-snapshot
renamed,1984,422729,,五峰县,五峰土家族自治县,,areacodes-snapshot
renamed,1984,512632,,峨边县,峨边彝族自治县,,areacodes-snapshot
renamed,1984,512633,,马边县,马边彝族自治县,,areacodes-snapshot
retired,1984,130305,郊区,,,130302;130303;130304,areacodes
retired,1984,152821,临河县,,,152801,areacodes
retired,1984,210311,郊区,,,210311,areacodes
retired,1984,210511,立新区,,,210502;210503;210504;210505,areacodes
retired,1984,210811,郊区,,,210811,areacodes
retired,1984,210822,盘山县,,,211102;211103;211111,areacodes
retired,1984,210823,大洼县,,,211121,areacodes
retired,1984,210911,郊区,,,210911,areacodes
retired,1984,211011,郊区,,,211011,areacodes
retired,1984,212100,铁岭地区,,,,areacodes
retired,1984,212101,铁岭市,,,211202,areacodes
retired,1984,212102,铁法市,,,211203,areacodes
retired,1984,212121,铁岭县,,,211221,areacodes
retired,1984,212122,开原县,,,211204;211222,areacodes
retired,1984,212123,西丰县,,,211223,areacodes
retired,1984,212124,昌图县,,,211224,areacodes
retired,1984,212125,康平县,,,211225,areacodes
retired,1984,212126,法库县,,,211203;211226,areacodes
retired,1984,212200,朝阳地区,,,,areacodes
retired,1984,212201,朝阳市,,,211302;211303,areacodes
retired,1984,212221,朝阳县,,,211303;211321,areacodes
retired,1984,212222,建平县,,,211322,areacodes
retired,1984,212223,凌源县,,,211323,areacodes
retired,1984,212224,喀喇沁左翼蒙古族自治县,,,211324,areacodes
retired,1984,212225,建昌县,,,211325,areacodes
retired,1984,212226,北票县,,,211326,areacodes
retired,1984,230207,华安区,,,230207,areacodes
retired,1984,230709,大丰区,,,230709,areacodes
retired,1984,230711,乌敏河区,,,230711,areacodes
retired,1984,230712,东风区,,,230712,areacodes
retired,1984,232200,嫩江地区,,,,areacodes
retired,1984,232221,龙江县,,,230221,areacodes
retired,1984,232222,讷河县,,,230222,areacodes
retired,1984,232223,依安县,,,230223,areacodes
retired,1984,232224,泰来县,,,230224,areacodes
retired,1984,232225,甘南县,,,230225,areacodes
retired,1984,232226,杜尔伯特蒙古族自治县,,,230226,areacodes
retired,1984,232227,富裕县,,,230227,areacodes
retired,1984,232228,林甸县,,,230228,areacodes
retired,1984,232229,克山县,,,230229,areacodes
retired,1984,232230,克东县,,,230230,areacodes
retired,1984,232231,拜泉县,,,230231,areacodes
retired,1984,232327,安达县,,,232302,areacodes
retired,1984,232400,合江地区,,,,areacodes
retired,1984,232421,富锦县,,,230821,areacodes
retired,1984,232422,桦南县,,,232401[1982];230822,areacodes
retired,1984,232423,依兰县,,,232401[1982];230823,areacodes
retired,1984,232425,集贤县,,,230825;230834,areacodes
retired,1984,232426,桦川县,,,232401[1982];230826,areacodes
retired,1984,232427,宝清县,,,230900[1983];230827,areacodes
retired,1984,232428,汤原县,,,230828,areacodes
retired,1984,232429,绥滨县,,,230829,areacodes
retired,1984,232430,萝北县,,,230830,areacodes
retired,1984,232431,同江县,,,230831,areacodes
retired,1984,232432,饶河县,,,230832,areacodes
retired,1984,232433,抚远县,,,230833,areacodes
retired,1984,321102,城区,,,321102,areacodes
retired,1984,321111,郊区,,,321111,areacodes
retired,1984,330302,城区,,,330302,areacodes
retired,1984,340511,郊区,,,340505,areacodes
retired,1984,340611,郊区,,,340602;340603;340604,areacodes
retired,1984,350422,永安县,,,350420,areacodes
retired,1984,360411,郊区,,,360402,areacodes
retired,1984,362433,井冈山县,,,362402,areacodes
retired,1984,422728,长阳县,,,422728,areacodes
retired,1984,422729,五峰县,,,422729,areacodes
retired,1984,432825,资兴县,,,432802,areacodes
retired,1984,432921,零陵县,,,432901[1982];432901;432902,areacodes
retired,1984,442221,崖县,,,442201,areacodes
retired,1984,450402,白云区,,,450403,areacodes
retired,1984,450405,鸳江区,,,450403;450404,areacodes
retired,1984,510621,德阳县,,,510602,areacodes
retired,1984,512632,峨边县,,,512632,areacodes
retired,1984,512633,马边县,,,512633,areacodes
retired,1984,632421,河南蒙古族自治县,,,632324,areacodes
retired,1984,642122,青铜峡县,,,642102,areacodes
retired,1984,652121,吐鲁番县,,,652101,areacodes
retired,1984,652400,伊犁哈萨克自治州,,,,areacodes
retired,1984,652401,伊宁市,,,654101,areacodes
retired,1984,652402,奎屯市,,,654001,areacodes
retired,1984,652421,伊宁县,,,654121,areacodes
retired,1984,652422,察布查尔锡伯自治县,,,654122,areacodes
retired,1984,652423,霍城县,,,654123,areacodes
retired,1984,652424,巩留县,,,654124,areacodes
retired,1984,652425,新源县,,,654125,areacodes
retired,1984,652426,昭苏县,,,654126,areacodes
retired,1984,652427,特克斯县,,,654127,areacodes
retired,1984,652428,尼勒克县,,,654128,areacodes
retired,1984,652500,塔城地区,,,,areacodes
retired,1984,652521,塔城县,,,654201,areacodes
retired,1984,652522,额敏县,,,654221,areacodes
retired,1984,652523,乌苏县,,,654222,areacodes
retired,1984,652524,沙湾县,,,654223,areacodes
retired,1984,652525,托里县,,,654224,areacodes
retired,1984,652526,裕民县,,,654225,areacodes
retired,1984,652527,和布克赛尔蒙古自治县,,,654226,areacodes
retired,1984,652600,阿勒泰地区,,,,areacodes
retired,1984,652621,阿勒泰县,,,654301,areacodes
retired,1984,652622,布尔津县,,,654321,areacodes
retired,1984,652623,富蕴县,,,654322,areacodes
retired,1984,652624,福海县,,,654323,areacodes
retired,1984,652625,哈巴河县,,,654324,areacodes
retired,1984,652626,青河县,,,654325,areacodes
retired,1984,652627,吉木乃县,,,654326,areacodes
added,1985,140423,襄垣县,,,,areacodes-snapshot
added,1985,140424,屯留县,,,,areacodes-snapshot
added,1985,140425,平顺县,,,,areacodes-snapshot
added,1985,140426,黎城县,,,,areacodes-snapshot
added,1985,140427,壶关县,,,,areacodes-snapshot
added,1985,140428,长子县,,,,areacodes-snapshot
added,1985,140429,武乡县,,,,areacodes-snapshot
added,1985,140430,沁县,,,,areacodes-snapshot
added,1985,140431,沁源县,,,,areacodes-snapshot
added,1985,140500,晋城市,,,,areacodes-snapshot
added,1985,140502,城区,,,,areacodes-snapshot
added,1985,140511,郊区,,,,areacodes-snapshot
added,1985,140521,沁水县,,,,areacodes-snapshot
added,1985,140522,阳城县,,,,areacodes-snapshot
added,1985,140523,高平县,,,,areacodes-snapshot
added,1985,140524,陵川县,,,,areacodes-snapshot
added,1985,152302,霍林郭勒市,,,,areacodes-snapshot
added,1985,210219,瓦房店市,,,,areacodes-snapshot
added,1985,210319,海城市,,,,areacodes-snapshot
added,1985,210719,锦西市,,,,areacodes-snapshot
added,1985,211319,北票市,,,,areacodes-snapshot
added,1985,220319,公主岭市,,,,areacodes-snapshot
added,1985,220500,通化市,,,,areacodes-snapshot
added,1985,220519,梅河口市,,,,areacodes-snapshot
added,1985,220521,通化县,,,,areacodes-snapshot
added,1985,220522,集安县,,,,areacodes-snapshot
added,1985,220523,辉南县,,,,areacodes-snapshot
added,1985,220524,柳河县,,,,areacodes-snapshot
added,1985,220600,浑江市,,,,areacodes-snapshot
added,1985,220621,抚松县,,,,areacodes-snapshot
added,1985,220622,靖宇县,,,,areacodes-snapshot
added,1985,220623,长白朝鲜族自治县,,,,areacodes-snapshot
added,1985,222403,敦化市,,,,areacodes-snapshot
added,1985,330206,滨海区,,,,areacodes-snapshot
added,1985,330211,镇海区,,,,areacodes-snapshot
added,1985,330219,余姚市,,,,areacodes-snapshot
added,1985,330700,金华市,,,,areacodes-snapshot
added,1985,330702,婺城区,,,,areacodes-snapshot
added,1985,330719,兰溪市,,,,areacodes-snapshot
added,1985,330721,金华县,,,,areacodes-snapshot
added,1985,330722,永康县,,,,areacodes-snapshot
added,1985,330723,武义县,,,,areacodes-snapshot
added,1985,330724,东阳县,,,,areacodes-snapshot
added,1985,330725,义乌县,,,,areacodes-snapshot
added,1985,330726,浦江县,,,,areacodes-snapshot
added,1985,330727,磐安县,,,,areacodes-snapshot
added,1985,330800,衢州市,,,,areacodes-snapshot
added,1985,330802,柯城区,,,,areacodes-snapshot
added,1985,330821,衢县,,,,areacodes-snapshot
added,1985,330822,常山县,,,,areacodes-snapshot
added,1985,330823,江山县,,,,areacodes-snapshot
added,1985,330824,开化县,,,,areacodes-snapshot
added,1985,330825,龙游县,,,,areacodes-snapshot
added,1985,350500,泉州市,,,,areacodes-snapshot
added,1985,350502,鲤城区,,,,areacodes-snapshot
added,1985,350521,惠安县,,,,areacodes-snapshot
added,1985,350522,晋江县,,,,areacodes-snapshot
added,1985,350523,南安县,,,,areacodes-snapshot
added,1985,350524,安溪县,,,,areacodes-snapshot
added,1985,350525,永春县,,,,areacodes-snapshot
added,1985,350526,德化县,,,,areacodes-snapshot
added,1985,350527,金门县,,,,areacodes-snapshot
added,1985,350600,漳州市,,,,areacodes-snapshot
added,1985,350602,芗城区,,,,areacodes-snapshot
added,1985,350621,龙海县,,,,areacodes-snapshot
added,1985,350622,云霄县,,,,areacodes-snapshot
added,1985,350623,漳浦县,,,,areacodes-snapshot
added,1985,350624,诏安县,,,,areacodes-snapshot
added,1985,350625,长泰县,,,,areacodes-snapshot
added,1985,350626,东山县,,,,areacodes-snapshot
added,1985,350627,南靖县,,,,areacodes-snapshot
added,1985,350628,平和县,,,,areacodes-snapshot
added,1985,350629,华安县,,,,areacodes-snapshot
added,1985,370124,平阴县,,,,areacodes-snapshot
added,1985,370830,汶上县,,,,areacodes-snapshot
added,1985,370831,泗水县,,,,areacodes-snapshot
added,1985,370900,泰安市,,,,areacodes-snapshot
added,1985,370902,泰山区,,,,areacodes-snapshot
added,1985,370911,郊区,,,,areacodes-snapshot
added,1985,370919,莱芜市,,,,areacodes-snapshot
added,1985,370920,新泰市,,,,areacodes-snapshot
added,1985,370921,宁阳县,,,,areacodes-snapshot
added,1985,370922,肥城县,,,,areacodes-snapshot
added,1985,370923,东平县,,,,areacodes-snapshot
added,1985,372802,日照市,,,,areacodes-snapshot
added,1985,410902,市区,,,,areacodes-snapshot
added,1985,420802,东宝区,,,,areacodes-snapshot
added,1985,420803,沙洋区,,,,areacodes-snapshot
added,1985,430219,醴陵市,,,,areacodes-snapshot
added,1985,433102,大庸市,,,,areacodes-snapshot
added,1985,440106,天河区,,,,areacodes-snapshot
added,1985,440107,芳村区,,,,areacodes-snapshot
added,1985,442502,东莞市,,,,areacodes-snapshot
added,1985,510524,叙永县,,,,areacodes-snapshot
added,1985,510525,古蔺县,,,,areacodes-snapshot
added,1985,510700,绵阳市,,,,areacodes-snapshot
added,1985,510702,市中区,,,,areacodes-snapshot
added,1985,510721,江油县,,,,areacodes-snapshot
added,1985,510722,三台县,,,,areacodes-snapshot
added,1985,510723,盐亭县,,,,areacodes-snapshot
added,1985,510724,安县,,,,areacodes-snapshot
added,1985,510725,梓潼县,,,,areacodes-snapshot
added,1985,510726,北川县,,,,areacodes-snapshot
added,1985,510727,平武县,,,,areacodes-snapshot
added,1985,510800,广元市,,,,areacodes-snapshot
added,1985,510802,市中区,,,,areacodes-snapshot
added,1985,510821,旺苍县,,,,areacodes-snapshot
added,1985,510822,青川县,,,,areacodes-snapshot
added,1985,510823,剑阁县,,,,areacodes-snapshot
added,1985,510824,苍溪县,,,,areacodes-snapshot
added,1985,510900,遂宁市,,,,areacodes-snapshot
added,1985,510902,市中区,,,,areacodes-snapshot
added,1985,510921,蓬溪县,,,,areacodes-snapshot
added,1985,510922,射洪县,,,,areacodes-snapshot
added,1985,511000,内江市,,,,areacodes-snapshot
added,1985,511002,市中区,,,,areacodes-snapshot
added,1985,511021,内江县,,,,areacodes-snapshot
added,1985,511022,乐至县,,,,areacodes-snapshot
added,1985,511023,安岳县,,,,areacodes-snapshot
added,1985,511024,威远县,,,,areacodes-snapshot
added,1985,511025,资中县,,,,areacodes-snapshot
added,1985,511026,资阳县,,,,areacodes-snapshot
added,1985,511027,简阳县,,,,areacodes-snapshot
added,1985,511028,隆昌县,,,,areacodes-snapshot
added,1985,511100,乐山市,,,,areacodes-snapshot
added,1985,511102,市中区,,,,areacodes-snapshot
added,1985,511111,沙湾区,,,,areacodes-snapshot
added,1985,511112,五通桥区,,,,areacodes-snapshot
added,1985,511113,金口河区,,,,areacodes-snapshot
added,1985,511121,仁寿县,,,,areacodes-snapshot
added,1985,511122,眉山县,,,,areacodes-snapshot
added,1985,511123,犍为县,,,,areacodes-snapshot
added,1985,511124,井研县,,,,areacodes-snapshot
added,1985,511125,峨眉县,,,,areacodes-snapshot
added,1985,511126,夹江县,,,,areacodes-snapshot
added,1985,511127,洪雅县,,,,areacodes-snapshot
added,1985,511128,彭山县,,,,areacodes-snapshot
added,1985,511129,沐川县,,,,areacodes-snapshot
added,1985,511130,青神县,,,,areacodes-snapshot
added,1985,511131,丹棱县,,,,areacodes-snapshot
added,1985,511132,峨边彝族自治县,,,,areacodes-snapshot
added,1985,511133,马边彝族自治县,,,,areacodes-snapshot
added,1985,512902,华蓥市,,,,areacodes-snapshot
added,1985,533101,畹町市,,,,areacodes-snapshot
added,1985,620400,白银市,,,,areacodes-snapshot
added,1985,620402,白银区,,,,areacodes-snapshot
added,1985,620403,平川区,,,,areacodes-snapshot
added,1985,620421,靖远县,,,,areacodes-snapshot
added,1985,620422,会宁县,,,,areacodes-snapshot
added,1985,620423,景泰县,,,,areacodes-snapshot
added,1985,620500,天水市,,,,areacodes-snapshot
added,1985,620502,秦城区,,,,areacodes-snapshot
added,1985,620503,北道区,,,,areacodes-snapshot
added,1985,620521,清水县,,,,areacodes-snapshot
added,1985,620522,秦安县,,,,areacodes-snapshot
added,1985,620523,甘谷县,,,,areacodes-snapshot
added,1985,620524,武山县,,,,areacodes-snapshot
added,1985,620525,张家川回族自治县,,,,areacodes-snapshot
added,1985,622102,酒泉市,,,,areacodes-snapshot
added,1985,622201,张掖市,,,,areacodes-snapshot
added,1985,622301,武威市,,,,areacodes-snapshot
added,1985,622428,漳县,,,,areacodes-snapshot
added,1985,622429,岷县,,,,areacodes-snapshot
added,1985,622627,西和县,,,,areacodes-snapshot
added,1985,622628,礼县,,,,areacodes-snapshot
added,1985,622629,两当县,,,,areacodes-snapshot
added,1985,622630,徽县,,,,areacodes-snapshot
added,1985,622801,西峰市,,,,areacodes-snapshot
added,1985,652701,博乐市,,,,areacodes-snapshot
added,1985,659001,石河子市,,,,areacodes-snapshot
created,1985,140423,襄垣县,,,,areacodes
created,1985,140424,屯留县,,,,areacodes
created,1985,140425,平顺县,,,,areacodes
created,1985,140426,黎城县,,,,areacodes
created,1985,140427,壶关县,,,,areacodes
created,1985,140428,长子县,,,,areacodes
created,1985,140429,武乡县,,,,areacodes
created,1985,140430,沁县,,,,areacodes
created,1985,140431,沁源县,,,,areacodes
created,1985,140500,晋城市,,,,areacodes
created,1985,140502,城区,,,,areacodes
created,1985,140511,郊区,,,,areacodes
created,1985,140521,沁水县,,,,areacodes
created,1985,140522,阳城县,,,,areacodes
created,1985,140523,高平县,,,,areacodes
created,1985,140524,陵川县,,,,areacodes
created,1985,152302,霍林郭勒市,,,,areacodes
created,1985,210219,瓦房店市,,,,areacodes
created,1985,210319,海城市,,,,areacodes
created,1985,210422,新宾满族自治县,,,,areacodes
created,1985,210621,凤城满族自治县,,,,areacodes
created,1985,210622,岫岩满族自治县,,,,areacodes
created,1985,210719,锦西市,,,,areacodes
created,1985,211319,北票市,,,,areacodes
created,1985,220319,公主岭市,,,,areacodes
created,1985,220500,通化市,,,,areacodes
created,1985,220519,梅河口市,,,,areacodes
created,1985,220521,通化县,,,,areacodes
created,1985,220522,集安县,,,,areacodes
created,1985,220523,辉南县,,,,areacodes
created,1985,220524,柳河县,,,,areacodes
created,1985,220600,浑江市,,,,areacodes
created,1985,220621,抚松县,,,,areacodes
created,1985,220622,靖宇县,,,,areacodes
created,1985,220623,长白朝鲜族自治县,,,,areacodes
created,1985,222403,敦化市,,,,areacodes
created,1985,330206,滨海区,,,,areacodes
created,1985,330211,镇海区,,,,areacodes
created,1985,330219,余姚市,,,,areacodes
created,1985,330700,金华市,,,,areacodes
created,1985,330702,婺城区,,,,areacodes
created,1985,330719,兰溪市,,,,areacodes
created,1985,330721,金华县,,,,areacodes
